ELEXP,ELCNS,PUBID,REGION,CENDIV,PBA,PUBCLIM,SQFT,SQFTC,RFTILT,BLDSHP,NFLOOR,ATTIC,PBAPLUS,GOVOWN,OWNTYPE,NOCC,NOCCAT,OWNOCC,OPEN24,OPNMF,OPNWE,NWKER,NWKERC,ELUSED,SLFCON,BOILER,REHEAT,FIREPLC,ELCOOL,EVAPCL,ECN,ELCOOK,ELMANU,SOGENR,ENRGYPLN,PCTERM,LAPTOP,SERVER,PCTERMN,SRVRCLST,LGOFFDEV,SMOFFDEV,TVVIDEO,FLUOR,BULB,HALO,LED,SCHED,OCSN,SKYLT
17209.0,143954.0,4698,2,3,25,2,31000,5,2,1,1,1,42,2,3,1,2,1.0,2,1,1,3,2,1,2.0,2.0,2.0,2.0,1,2.0,2.0,2,2,2,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
3705.0,13728.0,4699,4,9,2,4,4000,2,1,2,2,2,2,2,3,1,2,2.0,2,1,2,5,3,1,2.0,1.0,2.0,2.0,1,2.0,2.0,2,2,2,2.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0
15369.0,113044.0,4700,2,3,14,2,31000,5,1,2,3,2,28,2,4,1,2,1.0,2,1,2,13,4,1,2.0,1.0,2.0,2.0,1,2.0,2.0,2,2,2,2.0,1.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0
13925.0,90278.0,4701,4,9,13,4,12000,4,3,2,1,1,25,1,10,1,2,2.0,2,1,1,11,4,1,2.0,2.0,2.0,2.0,1,2.0,1.0,2,2,2,2.0,1.0,1.0,1.0,42.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0
369347.0,4737148.0,4702,1,2,2,2,230000,8,1,1,4,2,6,2,3,1,2,1.0,2,1,1,500,9,1,2.0,1.0,2.0,2.0,1,2.0,1.0,1,2,2,1.0,1.0,1.0,1.0,50.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0
257343.0,1988871.0,4703,4,9,5,5,340000,8,1,2,1,2,9,2,2,1,2,2.0,2,1,1,300,8,1,2.0,2.0,2.0,2.0,1,2.0,1.0,2,2,2,2.0,1.0,1.0,1.0,80.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
127405.0,869719.0,4704,1,1,14,2,160000,7,1,1,4,2,55,1,10,1,2,1.0,2,1,2,125,7,1,2.0,2.0,2.0,2.0,1,2.0,2.0,1,2,2,1.0,1.0,1.0,1.0,250.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0
4338.0,29516.0,4705,3,7,2,5,3000,2,2,2,1,1,2,2,3,1,2,1.0,2,1,2,5,3,1,2.0,2.0,2.0,2.0,1,2.0,2.0,2,2,2,2.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
132431.0,884164.0,4706,3,6,14,3,73000,6,2,5,2,2,28,1,9,1,2,1.0,2,1,2,75,6,1,2.0,2.0,2.0,2.0,1,2.0,1.0,1,2,2,1.0,1.0,1.0,1.0,200.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0
457778.0,5524107.0,4707,1,2,2,3,700000,9,1,1,995,2,2,2,3,14,5,2.0,2,1,1,2200,10,1,1.0,2.0,1.0,2.0,1,2.0,1.0,1,2,2,2.0,1.0,1.0,1.0,2200.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
969504.0,5069608.0,4708,4,9,2,4,470000,8,1,2,995,2,2,2,2,100,7,1.0,2,1,1,2100,10,1,2.0,1.0,2.0,2.0,1,1.0,2.0,2,2,2,1.0,1.0,1.0,1.0,1300.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
190424.0,2419717.0,4709,3,6,14,4,178000,7,3,2,3,1,54,1,9,1,2,1.0,2,1,2,75,6,1,2.0,1.0,2.0,2.0,1,2.0,1.0,1,2,2,1.0,1.0,1.0,1.0,60.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0
181208.0,1663831.0,4710,4,9,13,3,80000,6,1,2,2,2,26,1,10,10,4,1.0,1,1,1,15,4,1,2.0,2.0,2.0,2.0,1,2.0,1.0,1,2,1,2.0,1.0,1.0,1.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0
1285351.0,19376284.0,4711,3,6,16,7,900000,9,1,10,8,2,35,2,4,1,2,1.0,1,1,1,450,8,1,2.0,1.0,2.0,2.0,1,2.0,1.0,1,2,2,1.0,1.0,1.0,1.0,25.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
470073.0,5188703.0,4712,3,7,14,5,400000,8,2,2,3,1,29,1,10,2,3,2.0,2,1,1,118,7,1,1.0,1.0,2.0,2.0,1,2.0,1.0,2,1,2,1.0,1.0,1.0,2.0,200.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0
865266.0,9302095.0,4713,1,2,4,2,315000,8,1,2,6,2,8,2,6,1,2,1.0,2,1,1,160,7,1,2.0,2.0,2.0,2.0,2,2.0,1.0,2,2,2,2.0,1.0,1.0,1.0,125.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
323872.0,3823652.0,4714,2,3,25,2,205000,8,1,2,1,2,42,2,2,4,3,2.0,1,1,1,150,7,1,2.0,2.0,2.0,2.0,1,2.0,1.0,1,2,2,1.0,1.0,1.0,2.0,75.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0
7003.0,76074.0,4715,2,3,8,2,4650,2,3,2,2,1,18,2,3,3,3,2.0,2,1,1,12,4,1,2.0,2.0,2.0,2.0,1,2.0,2.0,2,2,2,2.0,1.0,1.0,2.0,8.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0
62136.0,735419.0,4716,3,5,2,3,36000,5,3,5,4,2,2,1,10,8,4,2.0,2,1,1,65,6,1,2.0,2.0,2.0,2.0,1,2.0,2.0,1,2,2,2.0,1.0,1.0,1.0,50.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
21892.0,139293.0,4717,4,9,15,5,3200,2,1,2,1,1,33,2,2,1,2,2.0,2,1,1,10,4,1,2.0,2.0,2.0,2.0,1,1.0,2.0,2,2,2,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0
8898.0,79326.0,4718,1,2,2,3,9500,3,1,2,2,2,7,2,2,1,2,2.0,2,1,2,18,4,1,2.0,2.0,2.0,2.0,1,2.0,1.0,2,2,2,2.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0
5374.0,54944.0,4719,3,5,91,3,3000,2,3,10,2,1,49,1,10,1,2,1.0,2,1,1,8,3,1,1.0,2.0,2.0,2.0,1,2.0,2.0,2,2,2,2.0,1.0,2.0,2.0,9.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0
7942775.0,82175575.0,4720,3,5,16,7,1700000,10,1,9,995,1,35,2,5,9,4,1.0,1,1,1,7500,12,1,1.0,2.0,2.0,2.0,1,2.0,1.0,1,2,2,1.0,1.0,1.0,1.0,3615.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
7435.0,68972.0,4721,4,9,5,3,66000,6,1,2,1,2,10,2,1,2,3,2.0,2,1,1,12,4,1,2.0,2.0,2.0,2.0,1,2.0,1.0,2,2,2,2.0,2.0,2.0,2.0,173.8687725631769,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0
77826.0,786453.0,4722,2,3,18,7,55000,6,3,5,3,1,38,2,2,1,2,2.0,1,1,1,11,4,1,2.0,2.0,2.0,1.0,1,2.0,2.0,1,2,2,2.0,1.0,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0
67088.0,707723.0,4723,1,2,2,2,52000,6,1,2,2,2,2,2,2,7,4,2.0,2,1,2,150,7,1,2.0,2.0,2.0,2.0,1,2.0,1.0,2,2,2,1.0,1.0,1.0,1.0,100.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0
524699.0,6280103.0,4724,2,3,1,2,600000,9,1,2,6,2,1,2,4,2,3,1.0,2,1,2,30,5,1,2.0,1.0,2.0,2.0,1,2.0,1.0,1,2,2,2.0,1.0,1.0,2.0,50.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0
307283.0,3071166.0,4725,3,5,2,3,162000,7,1,2,6,1,2,2,2,16,5,2.0,2,1,2,200,7,1,2.0,1.0,2.0,2.0,1,2.0,2.0,2,2,2,1.0,1.0,1.0,1.0,30.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0
1718593.0,14191298.0,4726,2,4,2,7,1800000,10,1,2,995,2,2,2,1,28,6,2.0,2,1,1,3000,11,1,2.0,2.0,2.0,2.0,1,2.0,1.0,1,2,2,2.0,1.0,1.0,1.0,200.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12435.0,195369.0,4727,3,7,5,5,7800,3,2,2,1,2,9,2,2,14,5,1.0,1,1,1,28,5,1,1.0,2.0,2.0,2.0,1,2.0,2.0,2,2,2,2.0,1.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0
1091972.0,11464090.0,4728,2,3,5,2,500000,8,1,9,2,2,9,1,8,1,2,1.0,1,1,1,1480,10,1,2.0,1.0,2.0,2.0,1,2.0,1.0,2,2,2,2.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0
239861.0,2809075.0,4729,3,5,7,7,495000,8,1,11,994,2,52,1,97,9,4,1.0,2,1,2,472,8,1,1.0,1.0,2.0,2.0,1,1.0,2.0,2,2,2,2.0,1.0,1.0,1.0,270.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0
31691.0,1278041.0,4730,3,5,14,5,110000,7,3,2,2,2,28,1,10,1,2,1.0,2,1,2,90,6,1,1.0,2.0,2.0,2.0,1,2.0,1.0,1,2,2,1.0,1.0,1.0,1.0,50.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0
2388.0,17252.0,4731,3,7,26,5,3600,2,2,2,1,1,46,2,2,1,2,1.0,2,1,2,4,2,1,1.0,2.0,2.0,2.0,1,2.0,2.0,2,2,2,2.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0
61694.0,590833.0,4732,3,5,18,7,96000,6,1,2,5,2,38,2,2,1,2,1.0,1,1,1,27,5,1,2.0,2.0,2.0,2.0,1,2.0,2.0,1,2,2,2.0,1.0,1.0,1.0,6.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0
12196.0,134635.0,4733,2,3,5,2,15000,4,2,3,1,2,11,2,3,1,2,1.0,1,1,1,1,2,1,2.0,2.0,2.0,2.0,2,2.0,2.0,2,2,2,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
395339.0,5512870.0,4734,4,8,13,5,500001,9,1,2,5,2,26,1,10,101,8,1.0,1,1,1,4000,11,1,2.0,2.0,2.0,2.0,1,2.0,1.0,1,2,2,1.0,1.0,1.0,1.0,200.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0
39918.0,580572.0,4735,3,5,2,4,75000,6,1,1,5,1,2,1,9,1,2,1.0,2,1,2,250,8,1,2.0,2.0,2.0,2.0,2,2.0,2.0,2,2,2,2.0,1.0,1.0,1.0,270.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0
611962.0,6730974.0,4736,1,2,23,3,280000,8,1,9,1,2,50,2,2,24,6,2.0,2,1,1,174,7,1,1.0,2.0,2.0,2.0,1,2.0,1.0,1,2,2,1.0,1.0,1.0,1.0,84.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0
74097.0,708933.0,4737,3,6,18,7,126000,7,1,2,5,2,38,2,2,1,2,1.0,1,1,1,21,5,1,1.0,1.0,2.0,2.0,1,2.0,2.0,1,2,2,1.0,1.0,2.0,1.0,6.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0
157276.0,1571984.0,4738,4,9,2,5,152000,7,1,2,6,2,2,2,2,24,6,2.0,2,1,1,600,9,1,2.0,1.0,2.0,2.0,1,2.0,1.0,2,2,2,2.0,1.0,1.0,1.0,300.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0
985445.0,4966566.0,4739,4,9,2,3,500001,9,1,1,995,2,2,2,1,26,6,1.0,2,1,1,1378,10,1,2.0,1.0,2.0,2.0,1,2.0,1.0,2,2,2,1.0,1.0,1.0,1.0,1378.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0
269588.0,2730740.0,4740,2,3,14,2,300000,8,1,4,3,2,29,1,10,1,2,1.0,2,1,1,108,7,1,2.0,1.0,2.0,2.0,1,2.0,1.0,1,2,2,2.0,1.0,1.0,1.0,96.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
49907.0,613209.0,4741,3,5,7,4,25500,5,1,2,1,2,16,1,10,3,3,1.0,1,1,1,20,5,1,1.0,2.0,2.0,2.0,1,2.0,1.0,2,2,2,1.0,1.0,1.0,1.0,35.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0
522318.0,6209212.0,4742,3,5,16,7,205000,8,1,2,5,2,35,2,6,1,2,1.0,1,1,1,350,8,1,2.0,1.0,2.0,2.0,1,2.0,1.0,1,2,2,2.0,1.0,1.0,1.0,300.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0
50399.0,458997.0,4743,1,2,14,2,110000,7,1,5,3,2,28,1,9,1,2,1.0,2,1,2,100,7,1,2.0,1.0,2.0,2.0,1,2.0,1.0,1,2,2,2.0,1.0,1.0,1.0,200.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0
1439665.0,11222170.0,4744,4,9,16,7,205000,8,1,1,5,2,35,2,5,1,2,1.0,1,1,1,300,8,1,2.0,2.0,2.0,2.0,2,2.0,1.0,2,2,2,2.0,1.0,1.0,1.0,200.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4070.0,41377.0,4745,2,3,2,3,5400,3,1,2,5,1,2,2,1,4,3,1.0,2,1,2,8,3,1,1.0,2.0,2.0,2.0,1,2.0,2.0,2,2,2,2.0,1.0,1.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0
2618073.0,24378343.0,4746,3,7,13,5,1000000,9,1,3,3,2,26,1,10,30,6,1.0,2,1,1,350,8,1,2.0,1.0,2.0,2.0,1,2.0,1.0,1,2,2,2.0,1.0,1.0,1.0,180.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28567.0,236758.0,4747,3,5,15,5,8000,3,3,2,1,2,33,2,4,1,2,1.0,2,1,1,7,3,1,2.0,2.0,2.0,2.0,1,2.0,2.0,1,2,2,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0
268471.0,3720096.0,4748,3,5,5,5,450000,8,2,1,1,2,10,2,2,1,2,1.0,2,1,1,75,6,1,2.0,2.0,2.0,2.0,2,2.0,2.0,2,2,2,2.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0
28005.0,137906.0,4749,4,8,12,5,50000,5,3,2,1,2,21,2,4,3,3,2.0,2,2,1,10,4,1,2.0,2.0,2.0,2.0,1,2.0,2.0,2,2,2,1.0,1.0,2.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0
23642.0,248564.0,4750,1,2,26,2,26500,5,1,1,1,2,48,1,9,1,2,1.0,2,1,1,12,4,1,1.0,2.0,2.0,2.0,1,2.0,2.0,2,2,2,2.0,1.0,2.0,2.0,5.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0
43331.0,501964.0,4751,3,5,23,5,18750,4,2,2,1,1,50,2,2,10,4,1.0,2,1,1,30,5,1,1.0,1.0,2.0,2.0,1,2.0,1.0,1,2,2,2.0,1.0,2.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0
29186.0,505474.0,4752,1,2,14,7,78000,6,1,2,8,1,27,1,9,5,3,1.0,2,1,1,60,6,1,2.0,2.0,2.0,2.0,1,2.0,1.0,2,2,2,1.0,1.0,1.0,2.0,75.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0
776318.0,7307909.0,4753,2,3,18,7,300000,8,1,2,994,2,38,2,2,1,2,1.0,1,1,1,50,6,1,2.0,1.0,2.0,2.0,1,2.0,1.0,2,2,2,1.0,1.0,1.0,1.0,50.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0
233681.0,1990877.0,4754,3,5,2,4,73000,6,2,4,5,2,2,2,2,15,5,2.0,2,1,2,60,6,1,2.0,2.0,1.0,2.0,1,2.0,2.0,2,2,2,2.0,1.0,1.0,2.0,60.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0
85110.0,677762.0,4755,4,9,14,4,68000,6,1,6,2,2,55,1,10,1,2,1.0,2,1,2,60,6,1,2.0,1.0,2.0,2.0,1,2.0,1.0,1,2,2,1.0,1.0,1.0,1.0,125.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0
3073.0,25454.0,4756,4,9,26,2,4000,2,3,2,1,2,47,2,2,1,2,1.0,2,1,2,1,2,1,1.0,2.0,2.0,2.0,2,2.0,2.0,2,2,2,2.0,2.0,2.0,2.0,173.8687725631769,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
1576.0,13047.0,4757,2,3,2,2,2400,2,3,2,1,2,4,1,10,1,2,1.0,2,2,2,3,2,1,2.0,2.0,2.0,2.0,1,2.0,1.0,2,2,2,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0
201472.0,1075133.0,4758,1,2,16,7,82000,6,3,6,1,1,35,2,2,1,2,1.0,1,1,1,80,6,1,1.0,2.0,2.0,2.0,1,2.0,2.0,1,2,2,2.0,1.0,1.0,1.0,35.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0
81109.0,954524.0,4759,2,4,26,1,71000,6,1,6,1,2,48,2,2,15,5,2.0,1,1,1,50,6,1,2.0,2.0,2.0,2.0,1,2.0,1.0,2,1,2,2.0,1.0,1.0,1.0,11.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0
27365.0,288380.0,4760,1,2,25,2,18000,4,1,2,1,2,43,2,2,1,2,2.0,2,1,1,4,2,1,2.0,2.0,2.0,2.0,1,2.0,2.0,2,2,2,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0
1133796.0,8035791.0,4761,3,5,2,3,485000,8,1,2,995,2,2,2,2,3,3,1.0,2,1,1,750,9,1,1.0,2.0,1.0,2.0,1,2.0,2.0,1,2,2,1.0,1.0,1.0,1.0,550.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0
83499.0,1167820.0,4762,3,5,13,4,230000,8,2,2,3,2,24,1,9,1,2,1.0,1,1,1,200,7,1,2.0,1.0,2.0,2.0,1,2.0,2.0,2,2,2,1.0,1.0,1.0,1.0,200.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0
35373.0,503054.0,4763,4,8,8,3,38000,5,1,2,3,2,19,2,5,7,4,1.0,2,1,1,168,7,1,2.0,1.0,2.0,2.0,1,2.0,1.0,2,2,2,2.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0
34296.0,1619477.0,4764,3,5,14,3,150000,7,1,11,2,2,54,1,9,1,2,1.0,2,1,1,105,7,1,2.0,1.0,2.0,2.0,1,2.0,1.0,1,2,2,1.0,1.0,1.0,1.0,105.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0
3178.0,31639.0,4765,3,5,1,5,3000,2,3,2,1,2,1,2,3,0,1,1.0,2,3,2,0,1,1,2.0,2.0,1.0,2.0,1,2.0,2.0,1,2,2,2.0,2.0,2.0,2.0,173.8687725631769,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0
45263.0,359037.0,4766,4,9,23,1,18500,4,1,2,1,2,50,2,2,10,4,2.0,2,1,1,28,5,1,2.0,2.0,2.0,2.0,1,2.0,2.0,1,2,2,2.0,1.0,1.0,1.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0
178681.0,2050590.0,4767,2,3,14,2,260000,8,2,2,4,2,29,1,10,1,2,1.0,2,1,1,50,6,1,2.0,1.0,2.0,2.0,1,2.0,1.0,2,2,2,1.0,1.0,1.0,1.0,160.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
9913.0,61033.0,4768,4,8,5,2,21250,4,2,2,2,2,10,2,2,2,3,1.0,2,1,2,15,4,1,1.0,2.0,2.0,2.0,1,2.0,2.0,2,1,2,2.0,1.0,1.0,1.0,14.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0
4874.0,38211.0,4769,2,4,14,3,15000,4,3,2,2,2,31,2,4,1,2,1.0,2,1,1,20,5,1,2.0,2.0,2.0,2.0,1,2.0,1.0,1,2,2,2.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0
12034.0,132631.0,4770,3,5,15,4,2000,2,1,9,1,2,33,2,3,2,3,1.0,2,1,1,3,2,1,2.0,1.0,2.0,2.0,1,2.0,2.0,1,2,2,2.0,2.0,1.0,2.0,173.8687725631769,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
22076.0,355275.0,4771,3,7,23,5,17250,4,2,2,1,2,50,2,2,9,4,2.0,2,1,1,35,5,1,1.0,1.0,2.0,2.0,1,2.0,1.0,1,2,2,1.0,1.0,1.0,1.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0
566597.0,3086106.0,4772,1,2,8,3,190000,7,1,2,7,2,19,2,5,2,3,2.0,2,1,1,150,7,1,1.0,1.0,2.0,2.0,1,2.0,1.0,1,2,2,2.0,1.0,2.0,1.0,40.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0
204049.0,2191130.0,4773,1,2,5,3,250000,8,1,2,7,2,9,2,2,5,3,2.0,2,1,1,10,4,1,2.0,2.0,2.0,2.0,2,2.0,2.0,2,2,2,2.0,1.0,1.0,1.0,50.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0
393552.0,5595670.0,4774,4,8,16,7,295000,8,1,9,3,2,35,2,5,1,2,1.0,1,1,1,300,8,1,2.0,2.0,2.0,1.0,1,2.0,1.0,2,2,2,2.0,1.0,1.0,1.0,20.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0
8346.0,94974.0,4775,2,4,18,2,6000,3,3,1,2,1,40,2,5,1,2,1.0,1,1,1,3,2,1,2.0,2.0,2.0,2.0,1,2.0,1.0,1,2,2,2.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0
28884.0,200661.0,4776,2,4,25,2,28500,5,2,2,1,2,42,2,3,1,2,1.0,2,1,1,10,4,1,2.0,2.0,2.0,2.0,1,2.0,2.0,2,2,2,2.0,1.0,2.0,2.0,9.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0
436034.0,3730155.0,4777,2,4,14,2,340000,8,1,4,4,1,29,1,10,1,2,1.0,2,1,1,180,7,1,2.0,1.0,2.0,2.0,1,2.0,1.0,1,2,2,2.0,1.0,1.0,1.0,300.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0
86365.0,1174695.0,4778,4,8,18,4,88000,6,3,4,2,1,40,2,2,1,2,2.0,1,1,1,7,3,1,1.0,2.0,2.0,2.0,1,2.0,2.0,1,2,2,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
518660.0,6784415.0,4779,1,2,2,3,600000,9,3,5,8,1,4,1,9,6,4,1.0,2,1,2,1800,10,1,2.0,2.0,1.0,2.0,2,2.0,1.0,2,2,2,1.0,1.0,1.0,1.0,1800.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0
40998.0,358461.0,4780,1,2,5,3,255000,8,1,2,1,2,9,2,2,13,5,2.0,2,1,1,250,8,1,1.0,2.0,2.0,2.0,1,2.0,2.0,2,2,2,2.0,1.0,1.0,2.0,40.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0
76546.0,576905.0,4781,1,2,5,3,166000,7,1,2,1,2,10,2,1,1,2,2.0,2,1,2,25,5,1,2.0,2.0,2.0,2.0,1,2.0,1.0,2,2,2,2.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0
875294.0,5637467.0,4782,4,9,5,4,500000,8,1,2,3,2,9,2,1,3,3,2.0,2,1,1,60,6,1,2.0,2.0,2.0,2.0,2,2.0,2.0,2,1,2,2.0,1.0,1.0,1.0,6.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0
10028.0,99638.0,4783,2,3,26,2,6200,3,3,2,1,1,48,2,3,1,2,1.0,2,1,1,9,3,1,2.0,1.0,2.0,2.0,1,2.0,2.0,2,1,2,2.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0
3692.0,23703.0,4784,3,5,2,4,1800,2,3,2,1,1,4,1,10,1,2,1.0,2,1,2,6,3,1,1.0,2.0,2.0,2.0,1,2.0,2.0,2,2,2,2.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0
